,Player Season,Player ID,Team ID,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards
0,2012,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,35,29.714,0,53,29,1040
1,2012,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,23,29.043,0,55,19,668
2,2012,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,d5a2eb42-8065-4174-ab79-0a6fa820e35e,31,36.2,1,53,29,1086
3,2012,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,33,35.212,0,56,30,1162
4,2012,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,33,31.0,2,53,26,961
5,2012,67f5e782-f91c-4536-9818-cf4a0e7e821d,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,32,27.781,0,53,26,889
6,2012,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,6680d28d-d4d2-49f6-aace-5292d3ec02c2,34,30.941,0,52,28,1052
7,2012,480277d1-47c9-44df-969e-038a84cd0fea,1c1cec48-6352-4556-b789-35304c1a6ae1,34,32.176,0,57,31,1094
8,2012,beb64618-614c-49f7-a3aa-c0c75b7839ea,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,31,33.903,0,51,29,1051
9,2012,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,22052ff7-c065-42ee-bc8f-c4691c50e624,18,38.389,0,50,17,691
10,2012,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,7b112545-38e6-483c-a55c-96cf6ee49cb8,25,32.522,2,54,21,748
11,2012,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,33,24.606,0,54,21,812
12,2012,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,38,31.526,0,55,33,1198
13,2012,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,11,26.909,0,51,9,296
14,2012,40cda44b-2ee3-4ad1-834e-995e30db84d4,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,27,30.577,1,52,24,795
15,2013,596c4000-ede5-45b0-8336-33efeb686d2b,4809ecb0-abd3-451d-9c4a-92a90b83ca06,34,29.424,1,54,26,971
16,2013,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,41,34.171,0,54,38,1401
17,2013,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,22,33.318,0,54,18,733
18,2013,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,41,34.829,0,61,38,1428
19,2013,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,40,35.0,1,52,35,1365
20,2013,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,82d2d380-3834-4938-835f-aec541e5ece7,35,27.735,1,51,26,943
21,2013,67f5e782-f91c-4536-9818-cf4a0e7e821d,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,26,37.962,0,64,25,987
22,2013,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,6680d28d-d4d2-49f6-aace-5292d3ec02c2,28,28.296,1,51,22,764
23,2013,480277d1-47c9-44df-969e-038a84cd0fea,1c1cec48-6352-4556-b789-35304c1a6ae1,30,26.367,0,53,21,791
24,2013,beb64618-614c-49f7-a3aa-c0c75b7839ea,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,30,37.067,0,53,28,1112
25,2013,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,22052ff7-c065-42ee-bc8f-c4691c50e624,22,31.95,2,50,18,639
26,2013,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,7b112545-38e6-483c-a55c-96cf6ee49cb8,29,30.966,0,58,26,898
27,2013,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,37,30.297,0,57,33,1121
28,2013,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,27,31.296,0,53,24,845
29,2013,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,27,34.0,1,55,24,884
30,2013,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,f0e724b0-4cbf-495a-be47-013907608da9,36,32.417,0,56,32,1167
31,2013,40cda44b-2ee3-4ad1-834e-995e30db84d4,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,35,35.5,1,53,33,1207
32,2014,596c4000-ede5-45b0-8336-33efeb686d2b,4809ecb0-abd3-451d-9c4a-92a90b83ca06,37,27.857,2,53,29,975
33,2014,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,37,33.595,0,53,35,1243
34,2014,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,33,29.469,1,49,26,943
35,2014,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,34,30.485,1,55,29,1006
36,2014,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,31,33.839,0,53,30,1049
37,2014,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,82d2d380-3834-4938-835f-aec541e5ece7,35,34.303,2,55,30,1132
38,2014,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,d26a1ca5-722d-4274-8f97-c92e49c96315,22,30.455,0,51,19,670
39,2014,6444feb1-f5a4-4b45-9a45-79308a4445fd,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,13,21.0,0,44,9,273
40,2014,d96ff17c-841a-4768-8e08-3a4cfcb7f717,6680d28d-d4d2-49f6-aace-5292d3ec02c2,30,27.567,0,53,25,827
41,2014,480277d1-47c9-44df-969e-038a84cd0fea,1c1cec48-6352-4556-b789-35304c1a6ae1,22,36.636,0,57,19,806
42,2014,beb64618-614c-49f7-a3aa-c0c75b7839ea,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,29,35.536,1,56,25,995
43,2014,4b99ead5-0f79-4899-84a7-075c08890698,386bdbf9-9eea-4869-bb9a-274b0bc66e80,36,30.778,0,54,32,1108
44,2014,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,22052ff7-c065-42ee-bc8f-c4691c50e624,27,29.704,0,49,24,802
45,2014,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,7b112545-38e6-483c-a55c-96cf6ee49cb8,12,25.25,0,45,9,303
46,2014,67f5e782-f91c-4536-9818-cf4a0e7e821d,c5a59daa-53a7-4de0-851f-fb12be893e9e,26,31.25,2,52,21,750
47,2014,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,33,32.467,3,55,27,974
48,2014,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,32,34.677,1,54,29,1075
49,2014,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,35,30.794,1,53,29,1047
50,2014,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,f0e724b0-4cbf-495a-be47-013907608da9,31,31.6,1,55,25,948
51,2014,0d1171d4-c955-4966-9257-640b569866d1,de760528-1dc0-416a-a978-b510d20692ff,33,33.0,0,51,29,1089
52,2014,40cda44b-2ee3-4ad1-834e-995e30db84d4,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,37,31.057,2,58,31,1087
53,2015,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,17,29.353,0,49,14,499
54,2015,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,36,35.25,0,57,33,1269
55,2015,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,28,31.704,1,52,23,856
56,2015,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,40,30.325,0,52,33,1213
57,2015,441eb531-1ec8-4f65-9174-78bc6adada63,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,32,31.969,0,51,29,1023
58,2015,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,27,35.593,0,55,25,961
59,2015,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,30,31.31,1,58,26,908
60,2015,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,82d2d380-3834-4938-835f-aec541e5ece7,6,30.333,0,47,5,182
61,2015,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,d26a1ca5-722d-4274-8f97-c92e49c96315,16,34.75,0,51,14,556
62,2015,6444feb1-f5a4-4b45-9a45-79308a4445fd,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,35,30.657,0,57,30,1073
63,2015,d96ff17c-841a-4768-8e08-3a4cfcb7f717,6680d28d-d4d2-49f6-aace-5292d3ec02c2,37,31.306,1,53,30,1127
64,2015,480277d1-47c9-44df-969e-038a84cd0fea,1c1cec48-6352-4556-b789-35304c1a6ae1,26,31.08,1,56,21,777
65,2015,beb64618-614c-49f7-a3aa-c0c75b7839ea,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,32,33.625,0,54,30,1076
66,2015,4b99ead5-0f79-4899-84a7-075c08890698,386bdbf9-9eea-4869-bb9a-274b0bc66e80,4,26.25,0,46,3,105
67,2015,596c4000-ede5-45b0-8336-33efeb686d2b,386bdbf9-9eea-4869-bb9a-274b0bc66e80,22,30.273,0,53,18,666
68,2015,058c99fc-470c-4579-a165-03e043335cc1,22052ff7-c065-42ee-bc8f-c4691c50e624,28,33.185,1,54,25,896
69,2015,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,22052ff7-c065-42ee-bc8f-c4691c50e624,2,22.5,0,45,1,45
70,2015,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,7b112545-38e6-483c-a55c-96cf6ee49cb8,39,32.128,0,55,33,1253
71,2015,67f5e782-f91c-4536-9818-cf4a0e7e821d,c5a59daa-53a7-4de0-851f-fb12be893e9e,24,37.167,0,59,22,892
72,2015,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,28,32.556,1,56,24,879
73,2015,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,18,27.0,0,47,14,486
74,2015,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,36,34.688,4,52,30,1110
75,2015,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,0d855753-ea21-4953-89f9-0e20aff9eb73,13,30.455,2,57,9,335
76,2015,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,f0e724b0-4cbf-495a-be47-013907608da9,27,33.92,2,54,24,848
77,2015,0d1171d4-c955-4966-9257-640b569866d1,de760528-1dc0-416a-a978-b510d20692ff,31,28.774,0,47,28,892
78,2015,40cda44b-2ee3-4ad1-834e-995e30db84d4,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,31,36.1,1,54,29,1083
79,2016,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,32,30.031,0,53,27,961
80,2016,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,6,22.5,0,43,5,135
81,2016,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,29,25.724,0,47,23,746
82,2016,4b99ead5-0f79-4899-84a7-075c08890698,d5a2eb42-8065-4174-ab79-0a6fa820e35e,25,28.84,0,51,20,721
83,2016,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,39,42.132,1,57,38,1601
84,2016,441eb531-1ec8-4f65-9174-78bc6adada63,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,25,34.542,1,49,21,829
85,2016,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,3,38.667,0,44,3,116
86,2016,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,31,36.806,0,54,27,1141
87,2016,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,34,34.688,2,56,27,1110
88,2016,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,d26a1ca5-722d-4274-8f97-c92e49c96315,24,34.792,0,53,22,835
89,2016,6444feb1-f5a4-4b45-9a45-79308a4445fd,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,34,30.176,0,55,29,1026
90,2016,d96ff17c-841a-4768-8e08-3a4cfcb7f717,6680d28d-d4d2-49f6-aace-5292d3ec02c2,35,31.257,0,54,31,1094
91,2016,480277d1-47c9-44df-969e-038a84cd0fea,1c1cec48-6352-4556-b789-35304c1a6ae1,35,29.686,0,56,29,1039
92,2016,beb64618-614c-49f7-a3aa-c0c75b7839ea,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,32,30.375,0,56,27,972
93,2016,596c4000-ede5-45b0-8336-33efeb686d2b,386bdbf9-9eea-4869-bb9a-274b0bc66e80,41,31.45,1,55,35,1258
94,2016,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,10,36.3,0,47,10,363
95,2016,058c99fc-470c-4579-a165-03e043335cc1,22052ff7-c065-42ee-bc8f-c4691c50e624,42,27.786,0,53,34,1167
96,2016,67f5e782-f91c-4536-9818-cf4a0e7e821d,c5a59daa-53a7-4de0-851f-fb12be893e9e,36,33.861,0,58,31,1219
97,2016,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,30,30.897,1,53,26,896
98,2016,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,33405046-04ee-4058-a950-d606f8c30852,15,34.333,0,51,15,515
99,2016,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,37,34.417,1,59,34,1239
100,2016,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,38,30.816,0,54,30,1171
101,2016,c4cf84d0-6022-4ac1-a9ba-85587921c53f,0d855753-ea21-4953-89f9-0e20aff9eb73,34,30.656,2,57,28,981
102,2016,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,f0e724b0-4cbf-495a-be47-013907608da9,21,33.429,0,53,18,702
103,2016,0d1171d4-c955-4966-9257-640b569866d1,de760528-1dc0-416a-a978-b510d20692ff,28,28.963,1,60,21,782
104,2016,93d11276-45d2-4168-a9b7-df0cbf12dabb,2eff2a03-54d4-46ba-890e-2bc3925548f3,22,31.5,0,54,19,693
105,2016,40cda44b-2ee3-4ad1-834e-995e30db84d4,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,37,31.028,1,53,33,1117
106,2017,40cda44b-2ee3-4ad1-834e-995e30db84d4,768c92aa-75ff-4a43-bcc0-f2798c2e1724,33,35.0,0,56,29,1155
107,2017,4b99ead5-0f79-4899-84a7-075c08890698,4809ecb0-abd3-451d-9c4a-92a90b83ca06,23,33.13,0,54,21,762
108,2017,0d1171d4-c955-4966-9257-640b569866d1,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,30,33.034,1,57,25,958
109,2017,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,40,32.175,0,62,37,1287
110,2017,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,20,32.842,1,51,18,624
111,2017,cd0f4ef0-9914-4125-be4d-804a72350ceb,d5a2eb42-8065-4174-ab79-0a6fa820e35e,20,27.35,0,54,15,547
112,2017,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,37,36.583,1,57,34,1317
113,2017,441eb531-1ec8-4f65-9174-78bc6adada63,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,38,34.324,1,53,35,1270
114,2017,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,34,32.061,1,54,29,1058
115,2017,69bdf41e-3c32-46c1-93b8-e952edf5c61d,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,20,35.45,0,56,19,709
116,2017,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,15,25.667,0,47,11,385
117,2017,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,82d2d380-3834-4938-835f-aec541e5ece7,25,30.32,0,55,20,758
118,2017,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,d26a1ca5-722d-4274-8f97-c92e49c96315,42,31.976,1,52,35,1311
119,2017,6444feb1-f5a4-4b45-9a45-79308a4445fd,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,32,28.8,2,53,24,864
120,2017,4ceb866c-8eaf-49b5-9043-56228e43a2e5,6680d28d-d4d2-49f6-aace-5292d3ec02c2,42,32.881,0,53,38,1381
121,2017,d96ff17c-841a-4768-8e08-3a4cfcb7f717,6680d28d-d4d2-49f6-aace-5292d3ec02c2,3,35.667,0,39,3,107
122,2017,be449b4d-799c-4045-8e9e-e8a7fd7c2cc8,1c1cec48-6352-4556-b789-35304c1a6ae1,21,29.5,1,53,16,590
123,2017,beb64618-614c-49f7-a3aa-c0c75b7839ea,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,20,28.2,0,56,15,564
124,2017,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,9,30.0,0,48,7,270
125,2017,059e5bb7-1842-4558-9aaf-77c352a21216,386bdbf9-9eea-4869-bb9a-274b0bc66e80,31,34.0,0,61,26,1054
126,2017,596c4000-ede5-45b0-8336-33efeb686d2b,386bdbf9-9eea-4869-bb9a-274b0bc66e80,3,43.0,0,50,3,129
127,2017,8fb2ca06-3d13-4552-98e0-7b913b4ab5b9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,25,27.217,2,52,18,626
128,2017,058c99fc-470c-4579-a165-03e043335cc1,22052ff7-c065-42ee-bc8f-c4691c50e624,17,25.588,0,49,14,435
129,2017,d96ff17c-841a-4768-8e08-3a4cfcb7f717,7b112545-38e6-483c-a55c-96cf6ee49cb8,2,19.0,0,38,1,38
130,2017,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,7b112545-38e6-483c-a55c-96cf6ee49cb8,4,39.25,0,55,4,157
131,2017,67f5e782-f91c-4536-9818-cf4a0e7e821d,c5a59daa-53a7-4de0-851f-fb12be893e9e,35,33.314,0,58,30,1166
132,2017,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,19,27.444,1,50,15,494
133,2017,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,33405046-04ee-4058-a950-d606f8c30852,38,32.0,1,53,32,1184
134,2017,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,39,36.946,2,57,34,1367
135,2017,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,30,33.467,0,48,29,1004
136,2017,c4cf84d0-6022-4ac1-a9ba-85587921c53f,0d855753-ea21-4953-89f9-0e20aff9eb73,36,32.083,0,53,31,1155
137,2017,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,f0e724b0-4cbf-495a-be47-013907608da9,41,38.425,1,52,39,1537
138,2017,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,de760528-1dc0-416a-a978-b510d20692ff,40,31.132,2,57,32,1183
139,2017,93d11276-45d2-4168-a9b7-df0cbf12dabb,2eff2a03-54d4-46ba-890e-2bc3925548f3,40,36.1,0,56,38,1444
140,2017,f61e6429-3f9b-478c-8697-e00fe813ce9c,2eff2a03-54d4-46ba-890e-2bc3925548f3,3,14.667,0,23,2,44
141,2018,40cda44b-2ee3-4ad1-834e-995e30db84d4,768c92aa-75ff-4a43-bcc0-f2798c2e1724,28,31.259,1,54,22,844
142,2018,5ffb654f-0de5-424b-aa2f-ad511deb5b51,4809ecb0-abd3-451d-9c4a-92a90b83ca06,20,32.35,0,50,18,647
143,2018,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,36,37.056,0,56,33,1334
144,2018,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,97354895-8c77-4fd4-a860-32e62ea7382a,32,28.469,0,52,27,911
145,2018,c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,23,33.857,2,51,19,711
146,2018,a2aab80d-174c-4639-beac-e2b70bb3625f,d5a2eb42-8065-4174-ab79-0a6fa820e35e,20,31.05,0,51,17,621
147,2018,cd0f4ef0-9914-4125-be4d-804a72350ceb,d5a2eb42-8065-4174-ab79-0a6fa820e35e,5,19.5,1,39,2,78
148,2018,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,39,34.811,2,56,35,1288
149,2018,441eb531-1ec8-4f65-9174-78bc6adada63,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,20,25.947,1,50,13,493
150,2018,bd49c4a4-1314-45e1-bff5-fc67ba41d1dd,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,3,40.333,0,47,3,121
151,2018,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,27,30.556,0,54,23,825
152,2018,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,5,25.0,0,41,4,125
153,2018,69bdf41e-3c32-46c1-93b8-e952edf5c61d,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,21,35.286,0,57,19,741
154,2018,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,82d2d380-3834-4938-835f-aec541e5ece7,42,32.429,0,54,37,1362
155,2018,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,d26a1ca5-722d-4274-8f97-c92e49c96315,30,31.4,0,54,26,942
156,2018,6444feb1-f5a4-4b45-9a45-79308a4445fd,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,25,30.04,0,53,20,751
157,2018,375b0d7f-8d03-4111-8c1b-62907f0326a1,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,16,34.688,0,59,15,555
158,2018,596c4000-ede5-45b0-8336-33efeb686d2b,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,13,23.615,0,49,9,307
159,2018,4ceb866c-8eaf-49b5-9043-56228e43a2e5,6680d28d-d4d2-49f6-aace-5292d3ec02c2,27,30.815,0,54,24,832
160,2018,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,1c1cec48-6352-4556-b789-35304c1a6ae1,17,38.412,0,50,16,653
161,2018,bd49c4a4-1314-45e1-bff5-fc67ba41d1dd,1c1cec48-6352-4556-b789-35304c1a6ae1,9,18.778,0,44,5,169
162,2018,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,1c1cec48-6352-4556-b789-35304c1a6ae1,6,36.833,0,52,6,221
163,2018,99c9de87-7fe1-4d5e-928e-586f48af2d79,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,36,31.229,1,62,29,1093
164,2018,059e5bb7-1842-4558-9aaf-77c352a21216,386bdbf9-9eea-4869-bb9a-274b0bc66e80,31,29.871,0,56,26,926
165,2018,8fb2ca06-3d13-4552-98e0-7b913b4ab5b9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,33,34.606,0,57,32,1142
166,2018,058c99fc-470c-4579-a165-03e043335cc1,22052ff7-c065-42ee-bc8f-c4691c50e624,29,35.793,0,56,26,1038
167,2018,4b99ead5-0f79-4899-84a7-075c08890698,7b112545-38e6-483c-a55c-96cf6ee49cb8,30,27.233,0,50,23,817
168,2018,67f5e782-f91c-4536-9818-cf4a0e7e821d,c5a59daa-53a7-4de0-851f-fb12be893e9e,32,31.469,0,54,28,1007
169,2018,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,a20471b4-a8d9-40c7-95ad-90cc30e46932,37,32.568,0,53,30,1205
170,2018,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,33405046-04ee-4058-a950-d606f8c30852,4,12.0,0,48,1,48
171,2018,beb64618-614c-49f7-a3aa-c0c75b7839ea,33405046-04ee-4058-a950-d606f8c30852,28,28.074,1,52,21,758
172,2018,0d1171d4-c955-4966-9257-640b569866d1,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,15,25.067,0,59,11,376
173,2018,d96ff17c-841a-4768-8e08-3a4cfcb7f717,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,12,27.25,0,45,9,327
174,2018,218d1644-603e-4da3-9ce1-48ce3927494f,e6aa13a4-0055-48a9-bc41-be28dc106929,21,37.952,0,57,20,797
175,2018,be449b4d-799c-4045-8e9e-e8a7fd7c2cc8,e6aa13a4-0055-48a9-bc41-be28dc106929,5,42.6,0,56,5,213
176,2018,0d1171d4-c955-4966-9257-640b569866d1,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,5,37.4,0,51,5,187
177,2018,63f8a401-f308-4463-9d0b-4335b98da682,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,16,35.313,0,63,14,565
178,2018,c4cf84d0-6022-4ac1-a9ba-85587921c53f,0d855753-ea21-4953-89f9-0e20aff9eb73,30,35.897,1,54,28,1041
179,2018,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,f0e724b0-4cbf-495a-be47-013907608da9,34,34.029,0,53,33,1157
180,2018,cd0f4ef0-9914-4125-be4d-804a72350ceb,de760528-1dc0-416a-a978-b510d20692ff,9,31.889,0,55,7,287
181,2018,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,de760528-1dc0-416a-a978-b510d20692ff,8,19.125,0,43,5,153
182,2018,93d11276-45d2-4168-a9b7-df0cbf12dabb,2eff2a03-54d4-46ba-890e-2bc3925548f3,31,30.742,0,56,27,953
183,2018,d96ff17c-841a-4768-8e08-3a4cfcb7f717,2eff2a03-54d4-46ba-890e-2bc3925548f3,6,24.0,0,39,5,144
184,2018,f61e6429-3f9b-478c-8697-e00fe813ce9c,2eff2a03-54d4-46ba-890e-2bc3925548f3,3,11.333,0,34,1,34
185,2018,480277d1-47c9-44df-969e-038a84cd0fea,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,27,32.148,0,56,22,868
